student_id,name,department,semester
68,Pamela Rodriguez,Civil Engineering,5
2,Alexis Smith,Electrical Engineering,3
91,Marie Daniels,Mechanical Engineering,8
80,Cassidy Harper,Software Engineering,2
93,Laura Wilson,Computer Science,6
78,Erin Hernandez,Software Engineering,1
26,Benjamin Austin,Biomedical Engineering,3
88,Frank Munoz,Software Engineering,1
44,Michael Mitchell,Civil Engineering,3
43,Suzanne Perry,Software Engineering,8
54,Timothy King,Computer Science,1
62,Timothy King,Computer Science,6
52,Samantha Johnson,Electrical Engineering,5
82,Austin Phillips,Mechanical Engineering,4
42,Courtney Warren,Civil Engineering,2
55,Michelle Martinez,Biomedical Engineering,6
6,Elizabeth Thomas,Computer Science,2
39,Katie Chandler,Electrical Engineering,7
8,Aaron Johnson,Civil Engineering,3
38,Dustin Gonzales,Computer Science,6
89,Ryan Martin,Electrical Engineering,7
96,Courtney Warren,Civil Engineering,4
54,Sharon Andrews,Mechanical Engineering,6
50,Stacy Becker,Mechanical Engineering,5
2,Kevin Sims,Biomedical Engineering,4
62,April Hernandez DDS,Civil Engineering,3
77,Cassandra Patterson,Software Engineering,4
66,John Jackson,Computer Science,3
76,Victoria Salas,Biomedical Engineering,6
67,Kara Bradford,Civil Engineering,7
18,Emily Stokes,Civil Engineering,2
40,Christopher Evans,Biomedical Engineering,6
96,Todd Beltran,Mechanical Engineering,4
69,Michael Mitchell,Software Engineering,1
32,Alejandro Parker,Electrical Engineering,5
39,Randy Johnston,Software Engineering,6
42,Raymond Ochoa,Computer Science,3
48,Emily Burton,Mechanical Engineering,5
64,Joe Smith,Computer Science,7
31,Michael Mitchell,Computer Science,7
22,Lisa Ward,Civil Engineering,5
18,Tristan Baxter,Civil Engineering,1
5,Crystal Gonzalez,Software Engineering,4
91,Victoria Salas,Software Engineering,7
30,Deborah Cole,Electrical Engineering,6
7,Steven Boyle,Civil Engineering,3
8,Steven Boyle,Biomedical Engineering,3
34,Frank Munoz,Software Engineering,5
7,Jeffrey Garza,Software Engineering,5
12,Lisa Warner,Software Engineering,2
46,Steven Boyle,Software Engineering,7
8,Erin Hernandez,Electrical Engineering,5
48,Kevin Sims,Civil Engineering,2
37,Michael Mitchell,Civil Engineering,3
80,Deborah Cole,Civil Engineering,6
48,Timothy Moore,Computer Science,1
68,Randy Johnston,Biomedical Engineering,4
6,Marie Daniels,Civil Engineering,6
82,Dustin Gonzales,Computer Science,7
63,Brenda Burke,Civil Engineering,1
35,April Hernandez DDS,Biomedical Engineering,5
13,Kelly Bernard,Biomedical Engineering,6
66,Karen Schultz,Software Engineering,7
99,Wendy Pacheco,Software Engineering,4
79,Lisa Warner,Computer Science,3
82,Cindy Sullivan,Civil Engineering,3
91,Tristan Baxter,Biomedical Engineering,5
57,Jason Wheeler,Civil Engineering,7
27,Emily Stokes,Software Engineering,1
97,Christopher Valdez,Biomedical Engineering,7
14,Erin Hernandez,Software Engineering,4
36,Sharon Andrews,Biomedical Engineering,5
75,Regina Medina,Software Engineering,5
83,Elizabeth Thomas,Computer Science,5
25,James Davis,Software Engineering,1
91,Timothy King,Computer Science,7
83,Michael Mitchell,Software Engineering,5
77,Emily Stokes,Software Engineering,1
12,Kristen Perkins,Civil Engineering,3
88,Eric Bean,Computer Science,4
74,Jennifer Krueger,Civil Engineering,8
96,Christopher Evans,Civil Engineering,6
100,Dustin Gonzales,Mechanical Engineering,3
24,Todd Beltran,Electrical Engineering,7
83,Matthew Noble,Software Engineering,6
20,Sharon Andrews,Software Engineering,4
9,Rose Pierce,Software Engineering,3
81,Alejandro Parker,Mechanical Engineering,7
11,Lisa Singh,Electrical Engineering,4
63,Suzanne Perry,Computer Science,7
16,Erin Hernandez,Biomedical Engineering,6
37,James Andrews,Computer Science,3
100,Lisa Ward,Civil Engineering,8
83,Christopher Roy,Computer Science,3
32,Lisa Singh,Software Engineering,8
17,Frank Munoz,Software Engineering,4
21,Steven Boyle,Software Engineering,6
64,Ryan Martin,Computer Science,7
89,Samantha Johnson,Civil Engineering,6
96,Eric Bean,Mechanical Engineering,6
48,Samantha Johnson,Software Engineering,5
27,Michael Mitchell,Software Engineering,3
49,Emily Manning,Mechanical Engineering,2
19,Courtney Warren,Mechanical Engineering,7
28,Eric Bean,Computer Science,4
6,Jason Andersen,Biomedical Engineering,4
86,Adam Phillips,Software Engineering,5
55,Christy Crane,Civil Engineering,8
44,Kyle Henson,Electrical Engineering,6
52,Kyle Henson,Software Engineering,6
83,Cassandra Patterson,Software Engineering,3
97,Robert Ford,Software Engineering,5
28,Victoria Salas,Electrical Engineering,7
34,Kristie Blankenship,Computer Science,7
76,Daniel Carter,Computer Science,6
2,Kelly Bernard,Computer Science,5
7,Sabrina Johnson,Electrical Engineering,7
56,Jason Andersen,Civil Engineering,7
49,Austin Phillips,Software Engineering,1
100,Lisa Ward,Electrical Engineering,3
52,Randy Johnston,Mechanical Engineering,2
83,Steven Johnson,Software Engineering,7
75,Michael Farley,Computer Science,5
9,Paul Hays,Civil Engineering,4
55,Emily Burton,Civil Engineering,6
50,Wendy Pacheco,Biomedical Engineering,2
53,Karl Hubbard,Civil Engineering,4
93,Francis Kim,Civil Engineering,7
59,Elizabeth Thomas,Mechanical Engineering,6
12,Lisa Warner,Software Engineering,7
75,Aaron Johnson,Electrical Engineering,7
14,Suzanne Perry,Biomedical Engineering,4
67,Matthew Johnson,Electrical Engineering,8
19,Joseph Sawyer,Software Engineering,5
69,Brenda Burke,Electrical Engineering,5
91,Crystal Gonzalez,Electrical Engineering,6
52,Ashley Thomas,Electrical Engineering,4
70,Joseph Sawyer,Biomedical Engineering,6
6,Betty Moore,Computer Science,1
96,Jimmy Hernandez,Biomedical Engineering,7
76,Regina Medina,Civil Engineering,2
21,Steven Boyle,Mechanical Engineering,2
17,Kristina Butler,Software Engineering,6
14,Jason Andersen,Electrical Engineering,4
78,Erin Hernandez,Software Engineering,5
51,Laura Wilson,Electrical Engineering,1
89,Samantha Johnson,Biomedical Engineering,1
65,Timothy Moore,Software Engineering,6
90,Betty Moore,Computer Science,1
46,Kristie Blankenship,Electrical Engineering,6
39,Jeffrey Garza,Biomedical Engineering,5
79,Cindy Sullivan,Software Engineering,6
55,Brandon Simmons,Civil Engineering,4
60,April Hernandez DDS,Mechanical Engineering,5
10,Rose Pierce,Biomedical Engineering,8
71,Stacy Becker,Software Engineering,3
35,Joseph Jenkins,Biomedical Engineering,1
90,Jimmy Hernandez,Software Engineering,6
33,Kyle Henson,Computer Science,3
37,Adam Phillips,Software Engineering,1
35,Frank Munoz,Software Engineering,2
66,Timothy King,Software Engineering,5
24,Briana Nunez,Electrical Engineering,5
46,Bruce Cisneros,Computer Science,5
54,Matthew Noble,Software Engineering,8
9,Victoria Salas,Software Engineering,5
58,Karen Simpson,Electrical Engineering,7
90,Paul Hays,Civil Engineering,5
22,Erin Hernandez,Civil Engineering,5
1,Dr. Jennifer Larson,Software Engineering,6
95,Courtney Warren,Biomedical Engineering,5
71,Cindy Sullivan,Software Engineering,8
47,Rose Pierce,Mechanical Engineering,6
87,Aaron Johnson,Software Engineering,7
21,Brenda Burke,Software Engineering,7
66,Karen Schultz,Software Engineering,4
1,Alexis Smith,Mechanical Engineering,5
50,James Andrews,Electrical Engineering,5
68,Steven Johnson,Computer Science,7
45,Erin Hernandez,Computer Science,7
4,Lisa Warner,Mechanical Engineering,6
92,Ryan Martin,Biomedical Engineering,5
36,April Hernandez DDS,Biomedical Engineering,5
63,Courtney Warren,Civil Engineering,8
43,Charles Gates,Electrical Engineering,4
90,Christopher Roy,Computer Science,7
90,Frank Munoz,Biomedical Engineering,4
60,Matthew Johnson,Computer Science,7
47,Becky Acosta,Mechanical Engineering,5
78,Tracie Martinez,Computer Science,5
77,Kyle Henson,Software Engineering,6
42,Kara Bradford,Software Engineering,4
44,Karl Hubbard,Civil Engineering,2
38,Crystal Gonzalez,Computer Science,8
44,Karl Hubbard,Computer Science,2
25,Tristan Baxter,Computer Science,6
58,Christine Ayala,Software Engineering,4
42,Cassandra Patterson,Computer Science,6
66,Becky Acosta,Electrical Engineering,6
53,Wendy Pacheco,Biomedical Engineering,4
19,Angela Greene,Electrical Engineering,4
20,Elizabeth Thomas,Mechanical Engineering,5
72,John Jackson,Software Engineering,6
47,Emily Burton,Computer Science,5
17,Wendy Pacheco,Computer Science,4
87,James Davis,Electrical Engineering,4
54,Michael Farley,Mechanical Engineering,3
5,Sharon Andrews,Computer Science,5
38,Matthew Johnson,Civil Engineering,7
38,Francis Kim,Civil Engineering,7
68,Michael Mitchell,Civil Engineering,6
7,Steven Boyle,Mechanical Engineering,6
15,Steven Boyle,Computer Science,5
54,Victoria Salas,Computer Science,5
25,Christy Crane,Software Engineering,5
28,Aaron Johnson,Computer Science,5
7,Sharon Andrews,Civil Engineering,8
33,Laura Lopez,Software Engineering,5
79,Kristie Blankenship,Computer Science,7
22,Michael Farley,Electrical Engineering,6
60,Deborah Cole,Computer Science,3
84,Daniel Evans,Civil Engineering,5
3,Michael Farley,Software Engineering,7
45,Kristie Blankenship,Electrical Engineering,8
27,Jimmy Hernandez,Electrical Engineering,4
6,Eric Bean,Biomedical Engineering,2
100,Alejandro Parker,Electrical Engineering,5
91,Charles Gates,Electrical Engineering,4
51,Matthew Noble,Software Engineering,5
75,Joe Smith,Mechanical Engineering,8
20,Kristen Perkins,Civil Engineering,5
80,Crystal Gonzalez,Biomedical Engineering,3
80,Benjamin Austin,Mechanical Engineering,3
62,Sean Lopez,Civil Engineering,4
77,Briana Nunez,Computer Science,8
75,Raymond Ochoa,Civil Engineering,8
88,Joseph Sawyer,Mechanical Engineering,7
42,Jimmy Hernandez,Software Engineering,6
100,Marie Daniels,Civil Engineering,3
29,Kelly Fowler,Civil Engineering,7
51,Emily Stokes,Civil Engineering,7
42,Francis Kim,Mechanical Engineering,8
40,Brandon Simmons,Mechanical Engineering,5
84,Ryan Martin,Software Engineering,3
2,Michael Mitchell,Electrical Engineering,2
21,Francis Kim,Software Engineering,6
48,Jeffrey Garza,Software Engineering,5
44,Benjamin Austin,Civil Engineering,1
47,Nicholas Moore,Mechanical Engineering,8
50,Steven Johnson,Software Engineering,5
97,Pamela Rodriguez,Software Engineering,8
79,Angela Greene,Mechanical Engineering,1
2,Suzanne Perry,Software Engineering,5
29,Bruce Cisneros,Software Engineering,4
67,Joseph Jenkins,Electrical Engineering,5
40,Ashley Thomas,Civil Engineering,7
52,Kyle Henson,Computer Science,4
46,Karl Hubbard,Computer Science,5
5,Daniel Carter,Software Engineering,2
71,Eric Bean,Civil Engineering,7
52,Karen Schultz,Computer Science,4
40,Sean Lopez,Software Engineering,7
8,Crystal Gonzalez,Mechanical Engineering,6
81,Joe Smith,Civil Engineering,5
82,Samantha Johnson,Computer Science,1
100,Charles Gates,Biomedical Engineering,5
27,Timothy Moore,Software Engineering,5
40,Alejandro Parker,Software Engineering,1
7,Adam Phillips,Civil Engineering,7
1,Kristen Perkins,Software Engineering,5
34,Bruce Cisneros,Software Engineering,6
36,Regina Medina,Electrical Engineering,3
58,Aaron Johnson,Computer Science,3
39,Steven Boyle,Electrical Engineering,5
60,Sean Lopez,Civil Engineering,7
10,Daniel Carter,Software Engineering,5
20,Cassandra Patterson,Electrical Engineering,4
85,James Davis,Software Engineering,1
85,Todd Beltran,Biomedical Engineering,7
39,Dr. Jennifer Larson,Computer Science,7
98,Laura Lopez,Civil Engineering,3
81,Richard King,Mechanical Engineering,7
76,Alejandro Parker,Civil Engineering,3
6,Benjamin Austin,Software Engineering,6
39,Samantha Johnson,Civil Engineering,5
39,Cassandra Patterson,Civil Engineering,4
100,Timothy King,Mechanical Engineering,2
62,Victoria Salas,Biomedical Engineering,2
97,Michael Farley,Computer Science,5
14,Sharon Andrews,Software Engineering,7
59,Tracie Martinez,Mechanical Engineering,5
77,Matthew Noble,Biomedical Engineering,3
89,Nicholas Moore,Computer Science,4
1,Timothy King,Software Engineering,7
95,Kevin Sims,Software Engineering,4
13,Richard King,Software Engineering,7
74,Emily Stokes,Computer Science,4
24,Sharon Andrews,Civil Engineering,3
60,Benjamin Austin,Civil Engineering,1
84,Kelly Fowler,Biomedical Engineering,3
68,Michael Mitchell,Electrical Engineering,7
38,Matthew Noble,Computer Science,3
49,Leroy Kent,Mechanical Engineering,5
28,Sharon Andrews,Computer Science,4
91,Laura Lopez,Electrical Engineering,5
23,Francis Kim,Mechanical Engineering,4
97,Sharon Andrews,Computer Science,5
53,Ryan Martin,Civil Engineering,5
92,Tristan Baxter,Mechanical Engineering,6
55,Adam Phillips,Software Engineering,2
63,John Jackson,Computer Science,7
52,Christy Crane,Electrical Engineering,8
39,Raymond Ochoa,Software Engineering,7
20,Samantha Johnson,Computer Science,5
43,Crystal Gonzalez,Electrical Engineering,5
63,Austin Phillips,Software Engineering,3
68,Elizabeth Thomas,Electrical Engineering,4
3,Kelly Bernard,Software Engineering,7
55,James Andrews,Mechanical Engineering,5
5,Aaron Johnson,Electrical Engineering,6
69,Steven Johnson,Civil Engineering,7
83,Christopher Evans,Software Engineering,5
33,Francis Kim,Computer Science,1
73,Todd Beltran,Civil Engineering,4
99,Matthew Noble,Biomedical Engineering,4
35,Kelly Bernard,Computer Science,3
60,Emily Manning,Computer Science,5
91,Samantha Johnson,Civil Engineering,2
70,Brenda Burke,Computer Science,6
79,Suzanne Perry,Electrical Engineering,1
20,Marie Daniels,Electrical Engineering,5
56,Stacy Becker,Civil Engineering,6
34,Eric Bean,Mechanical Engineering,5
28,Kristen Perkins,Software Engineering,5
40,Laura Wilson,Software Engineering,2
20,Kevin Sims,Electrical Engineering,4
69,Jason Wheeler,Biomedical Engineering,3
27,Bruce Cisneros,Software Engineering,5
78,April Hernandez DDS,Software Engineering,7
97,Karen Simpson,Computer Science,5
3,Kevin Sims,Civil Engineering,4
89,Crystal Gonzalez,Software Engineering,4
60,Sabrina Johnson,Civil Engineering,4
84,Steven Boyle,Electrical Engineering,6
59,Joseph Sawyer,Biomedical Engineering,7
77,Samantha Johnson,Biomedical Engineering,3
5,April Hernandez DDS,Electrical Engineering,6
81,Katie Chandler,Software Engineering,3
50,Christopher Valdez,Civil Engineering,3
40,Charles Gates,Biomedical Engineering,5
100,Sharon Andrews,Computer Science,5
21,Victoria Salas,Electrical Engineering,6
48,Bruce Cisneros,Civil Engineering,4
27,Emily Stokes,Computer Science,1
81,Eric Bean,Mechanical Engineering,1
96,Christopher Valdez,Computer Science,7
37,Marie Daniels,Computer Science,5
29,Jason Andersen,Mechanical Engineering,1
24,Rose Pierce,Computer Science,7
75,Kristen Perkins,Civil Engineering,4
35,Richard King,Computer Science,5
96,Kelly Fowler,Civil Engineering,3
73,Daniel Carter,Software Engineering,2
56,Frank Munoz,Electrical Engineering,6
88,Deborah Cole,Biomedical Engineering,1
84,Marie Daniels,Electrical Engineering,5
81,Cindy Sullivan,Civil Engineering,2
88,Courtney Warren,Computer Science,1
66,Adam Phillips,Software Engineering,8
26,Austin Phillips,Biomedical Engineering,4
46,Timothy Moore,Software Engineering,1
5,Crystal Gonzalez,Electrical Engineering,1
23,Christy Crane,Computer Science,2
29,Tracie Martinez,Biomedical Engineering,4
82,Kristie Blankenship,Computer Science,1
22,Sabrina Johnson,Electrical Engineering,5
63,Stacy Becker,Software Engineering,6
13,Daniel Evans,Civil Engineering,7
82,Wendy Pacheco,Mechanical Engineering,5
92,Benjamin Austin,Software Engineering,4
44,Samantha Johnson,Electrical Engineering,3
7,Joseph Jenkins,Electrical Engineering,6
43,Marie Daniels,Software Engineering,1
65,Eric Bean,Electrical Engineering,7
66,Matthew Johnson,Civil Engineering,2
58,Kristie Blankenship,Computer Science,1
28,Francis Kim,Electrical Engineering,1
38,Matthew Johnson,Software Engineering,1
58,Todd Beltran,Electrical Engineering,2
59,Courtney Warren,Civil Engineering,7
6,Francis Kim,Mechanical Engineering,3
61,Lisa Warner,Mechanical Engineering,2
83,John Jackson,Civil Engineering,5
77,Karl Hubbard,Biomedical Engineering,3
14,Emily Burton,Civil Engineering,5
86,Cassidy Harper,Software Engineering,5
42,Laura Lopez,Software Engineering,4
39,Daniel Evans,Biomedical Engineering,1
96,Tracie Martinez,Mechanical Engineering,3
57,Kevin Sims,Electrical Engineering,6
45,Kelly Bernard,Computer Science,4
74,Kelly Bernard,Biomedical Engineering,5
33,Betty Moore,Mechanical Engineering,7
17,Adam Phillips,Electrical Engineering,8
27,Christopher Valdez,Computer Science,8
4,Becky Acosta,Electrical Engineering,4
63,Karl Hubbard,Computer Science,8
81,Steven Johnson,Software Engineering,6
30,Alejandro Parker,Software Engineering,1
6,Todd Beltran,Civil Engineering,2
44,Sabrina Johnson,Electrical Engineering,4
68,Ashley Tanner,Biomedical Engineering,4
65,Emily Stokes,Civil Engineering,6
4,Kristen Perkins,Biomedical Engineering,5
90,Crystal Gonzalez,Biomedical Engineering,4
97,Cassandra Patterson,Electrical Engineering,4
94,Betty Moore,Biomedical Engineering,5
60,Angela Greene,Electrical Engineering,5
33,Kelly Bernard,Software Engineering,1
43,Daniel Evans,Computer Science,1
26,Todd Beltran,Software Engineering,7
26,Lisa Warner,Civil Engineering,3
18,Jeffrey Garza,Computer Science,1
38,Emily Stokes,Computer Science,7
7,Brandon Simmons,Civil Engineering,6
59,Jason Wheeler,Computer Science,4
75,Sharon Andrews,Software Engineering,4
34,Austin Phillips,Software Engineering,1
82,Karen Simpson,Mechanical Engineering,2
76,Steven Boyle,Computer Science,1
1,Victoria Salas,Civil Engineering,3
79,Ashley Tanner,Civil Engineering,8
96,Steven Boyle,Computer Science,5
67,Alejandro Parker,Civil Engineering,5
26,Charles Gates,Civil Engineering,8
5,Bruce Cisneros,Biomedical Engineering,8
58,Rose Pierce,Electrical Engineering,5
42,Sean Lopez,Mechanical Engineering,8
38,Courtney Warren,Software Engineering,4
70,Jimmy Hernandez,Electrical Engineering,1
24,Pamela Rodriguez,Electrical Engineering,2
19,Jennifer Krueger,Biomedical Engineering,7
12,Elizabeth Thomas,Computer Science,5
30,Angela Greene,Software Engineering,5
86,Suzanne Perry,Computer Science,5
95,Michael Farley,Biomedical Engineering,7
61,Alejandro Parker,Software Engineering,5
74,Rose Pierce,Electrical Engineering,1
66,Jeffrey Garza,Computer Science,3
67,Benjamin Austin,Software Engineering,4
1,Joseph Sawyer,Computer Science,4
92,Elizabeth Thomas,Electrical Engineering,3
68,Christopher Roy,Software Engineering,7
12,Frank Munoz,Civil Engineering,7
59,Karl Hubbard,Electrical Engineering,4
11,Benjamin Austin,Electrical Engineering,8
16,Paul Hays,Computer Science,6
24,Nicholas Moore,Computer Science,1
27,Elizabeth Thomas,Biomedical Engineering,5
21,Kyle Henson,Electrical Engineering,1
79,Eric Bean,Civil Engineering,4
25,Emily Burton,Electrical Engineering,2
78,Ashley Tanner,Computer Science,3
36,Kelly Fowler,Computer Science,8
2,Brenda Burke,Mechanical Engineering,7
31,Briana Nunez,Biomedical Engineering,3
53,Joseph Jenkins,Civil Engineering,3
75,Alexis Smith,Electrical Engineering,2
77,Kevin Sims,Software Engineering,4
28,Paul Hays,Biomedical Engineering,1
47,Steven Boyle,Computer Science,5
97,Regina Medina,Electrical Engineering,4
93,Karl Hubbard,Civil Engineering,5
5,Eric Bean,Electrical Engineering,7
96,Joseph Jenkins,Civil Engineering,3
27,Rose Pierce,Electrical Engineering,4
79,Katie Chandler,Civil Engineering,1
55,Alexis Smith,Software Engineering,4
83,Erin Hernandez,Computer Science,4
32,Regina Medina,Computer Science,8
12,Sharon Andrews,Computer Science,7
43,Lisa Warner,Electrical Engineering,5
1,Jennifer Krueger,Computer Science,6
1,Betty Moore,Biomedical Engineering,1
19,Christine Ayala,Civil Engineering,5
4,Timothy King,Civil Engineering,3
13,Eric Bean,Computer Science,1
9,Betty Moore,Electrical Engineering,1
43,Dustin Gonzales,Computer Science,5
46,Ryan Martin,Computer Science,5
70,Ryan Martin,Computer Science,6
56,Joseph Jenkins,Civil Engineering,7
16,Christy Crane,Civil Engineering,5
25,April Hernandez DDS,Software Engineering,6
68,Emily Burton,Computer Science,5
43,Emily Manning,Biomedical Engineering,6
23,Paul Hays,Mechanical Engineering,5
54,Christy Crane,Software Engineering,6
11,Bruce Cisneros,Computer Science,4
84,Matthew Johnson,Software Engineering,3
39,Karl Hubbard,Software Engineering,5
59,Cindy Sullivan,Mechanical Engineering,7
2,Ashley Thomas,Biomedical Engineering,5
31,Jennifer Krueger,Software Engineering,5
77,Nicholas Moore,Electrical Engineering,1
82,Paul Hays,Software Engineering,8
70,Laura Wilson,Biomedical Engineering,7
11,Cassidy Harper,Civil Engineering,1
31,Crystal Gonzalez,Software Engineering,7
80,Courtney Warren,Civil Engineering,3
19,Jason Wheeler,Computer Science,4
65,Kevin Sims,Software Engineering,2
43,Emily Burton,Software Engineering,2
17,Karen Simpson,Electrical Engineering,5
58,Timothy King,Software Engineering,6
55,Charles Gates,Electrical Engineering,3
46,James Davis,Civil Engineering,5
4,Betty Moore,Electrical Engineering,2
52,Jason Wheeler,Software Engineering,1
84,Randy Johnston,Computer Science,4
19,Steven Boyle,Software Engineering,3
34,Sharon Andrews,Civil Engineering,1
88,Laura Lopez,Electrical Engineering,1
45,Randy Johnston,Software Engineering,5
9,Christopher Valdez,Software Engineering,4
34,Pamela Rodriguez,Biomedical Engineering,3
23,Frank Munoz,Electrical Engineering,3
19,Christopher Roy,Civil Engineering,5
25,James Davis,Software Engineering,8
16,James Davis,Biomedical Engineering,5
47,Austin Phillips,Computer Science,2
63,Todd Beltran,Civil Engineering,4
31,Laura Wilson,Software Engineering,6
32,Lisa Singh,Computer Science,3
9,Wendy Pacheco,Computer Science,4
86,Michael Mitchell,Computer Science,5
44,Tracie Martinez,Software Engineering,5
16,Paul Hays,Civil Engineering,6
68,Steven Johnson,Electrical Engineering,1
24,Jennifer Krueger,Software Engineering,6
35,Michelle Martinez,Software Engineering,5
8,Emily Stokes,Computer Science,2
38,Paul Hays,Electrical Engineering,3
48,Kelly Bernard,Biomedical Engineering,3
65,Lisa Warner,Mechanical Engineering,3
63,Emily Burton,Software Engineering,5
15,Emily Manning,Civil Engineering,6
80,Daniel Evans,Civil Engineering,4
9,Jimmy Hernandez,Biomedical Engineering,3
48,Katie Chandler,Biomedical Engineering,8
31,Kevin Sims,Software Engineering,3
88,Alexis Smith,Computer Science,4
99,Betty Moore,Software Engineering,4
64,Becky Acosta,Civil Engineering,5
26,Sean Lopez,Software Engineering,7
54,Sean Lopez,Software Engineering,3
80,Christopher Evans,Computer Science,6
27,Rose Pierce,Software Engineering,8
5,April Hernandez DDS,Software Engineering,4
49,Becky Acosta,Software Engineering,6
1,Adam Phillips,Electrical Engineering,4
26,Kristen Perkins,Software Engineering,4
39,Karl Hubbard,Mechanical Engineering,7
40,Emily Stokes,Software Engineering,5
21,Regina Medina,Civil Engineering,4
25,Randy Johnston,Computer Science,1
7,Elizabeth Thomas,Software Engineering,4
38,Timothy Moore,Civil Engineering,5
69,Kristen Perkins,Software Engineering,5
90,Bruce Cisneros,Computer Science,7
25,Cassandra Patterson,Computer Science,4
1,Timothy Moore,Biomedical Engineering,2
47,Christy Crane,Software Engineering,7
5,Brenda Burke,Software Engineering,3
84,Francis Kim,Computer Science,2
25,Dr. Jennifer Larson,Civil Engineering,1
68,Brenda Burke,Software Engineering,6
51,Daniel Carter,Software Engineering,4
52,Sabrina Johnson,Software Engineering,4
70,Katie Chandler,Biomedical Engineering,2
47,Sharon Andrews,Software Engineering,1
66,Stacy Becker,Biomedical Engineering,8
66,Marie Daniels,Software Engineering,5
17,Victoria Salas,Civil Engineering,5
100,Michael Farley,Electrical Engineering,5
31,Emily Burton,Civil Engineering,8
34,Christy Crane,Electrical Engineering,5
37,Joseph Jenkins,Software Engineering,5
23,Christopher Evans,Civil Engineering,7
76,Aaron Johnson,Electrical Engineering,5
54,Victoria Salas,Software Engineering,4
97,Laura Lopez,Electrical Engineering,4
35,Daniel Evans,Computer Science,8
43,Christopher Roy,Computer Science,1
52,Dustin Gonzales,Computer Science,7
1,Lisa Warner,Biomedical Engineering,8
67,Daniel Evans,Software Engineering,5
12,John Jackson,Electrical Engineering,2
90,Jason Andersen,Civil Engineering,3
52,Courtney Warren,Computer Science,8
81,John Jackson,Mechanical Engineering,6
29,Emily Burton,Mechanical Engineering,4
72,Kelly Fowler,Software Engineering,5
61,Todd Beltran,Electrical Engineering,8
71,Victoria Salas,Civil Engineering,2
23,Benjamin Austin,Civil Engineering,4
39,Sabrina Johnson,Electrical Engineering,6
92,Katie Chandler,Mechanical Engineering,4
47,Tracie Martinez,Computer Science,2
36,Benjamin Austin,Electrical Engineering,2
70,Matthew Noble,Biomedical Engineering,3
18,Angela Greene,Mechanical Engineering,8
10,Stacy Becker,Software Engineering,4
58,Wendy Pacheco,Mechanical Engineering,5
84,Betty Moore,Computer Science,1
24,Charles Gates,Electrical Engineering,1
82,Matthew Noble,Biomedical Engineering,8
86,Emily Manning,Computer Science,7
31,Ryan Martin,Computer Science,5
97,Steven Johnson,Biomedical Engineering,4
2,Robert Ford,Electrical Engineering,5
95,John Jackson,Software Engineering,2
11,Paul Hays,Software Engineering,1
45,Cassidy Harper,Software Engineering,6
70,Karen Simpson,Civil Engineering,4
56,Courtney Warren,Software Engineering,5
99,Kristina Butler,Mechanical Engineering,6
78,Kristie Blankenship,Software Engineering,7
79,Ryan Martin,Computer Science,5
48,Kara Bradford,Mechanical Engineering,1
34,Becky Acosta,Biomedical Engineering,5
71,Karen Simpson,Mechanical Engineering,7
58,Christine Ayala,Computer Science,1
25,Austin Phillips,Software Engineering,5
37,Brandon Simmons,Civil Engineering,5
40,Emily Manning,Electrical Engineering,3
8,Wendy Pacheco,Civil Engineering,6
27,Emily Stokes,Civil Engineering,8
36,Crystal Gonzalez,Civil Engineering,5
2,Cassidy Harper,Electrical Engineering,5
82,Charles Gates,Computer Science,4
18,Kelly Fowler,Electrical Engineering,6
41,Eric Bean,Electrical Engineering,7
29,Katie Chandler,Software Engineering,6
95,Timothy King,Civil Engineering,5
94,Emily Burton,Biomedical Engineering,1
73,Cassandra Patterson,Electrical Engineering,4
93,Jimmy Hernandez,Computer Science,5
3,Katie Chandler,Biomedical Engineering,7
72,Briana Nunez,Civil Engineering,4
81,Aaron Johnson,Mechanical Engineering,8
13,Timothy King,Electrical Engineering,3
19,Lisa Ward,Software Engineering,6
38,Emily Manning,Civil Engineering,7
10,Erin Hernandez,Mechanical Engineering,3
77,Todd Beltran,Computer Science,5
54,Ashley Thomas,Biomedical Engineering,3
1,Stacy Becker,Computer Science,4
33,Brandon Simmons,Mechanical Engineering,2
94,Christopher Roy,Computer Science,5
64,Todd Beltran,Civil Engineering,7
15,Ashley Thomas,Computer Science,3
81,Christy Crane,Electrical Engineering,3
79,Kevin Sims,Civil Engineering,6
25,Lisa Singh,Computer Science,6
5,Becky Acosta,Computer Science,7
44,Aaron Johnson,Biomedical Engineering,6
73,Robert Ford,Mechanical Engineering,1
92,Todd Beltran,Software Engineering,5
51,Michael Farley,Mechanical Engineering,6
67,Eric Bean,Electrical Engineering,1
33,Sharon Andrews,Software Engineering,5
19,Becky Acosta,Software Engineering,7
31,Wendy Pacheco,Computer Science,3
33,Joe Smith,Biomedical Engineering,7
24,Dr. Jennifer Larson,Software Engineering,6
61,Joseph Jenkins,Software Engineering,7
62,Matthew Johnson,Software Engineering,3
65,Becky Acosta,Electrical Engineering,5
25,Christopher Roy,Computer Science,5
15,Michael Mitchell,Electrical Engineering,7
25,Ashley Thomas,Computer Science,3
38,Eric Bean,Biomedical Engineering,4
37,Regina Medina,Computer Science,7
20,John Jackson,Software Engineering,7
76,Karl Hubbard,Computer Science,5
20,Ashley Tanner,Biomedical Engineering,4
69,Sean Lopez,Electrical Engineering,7
